"cust_id","transaction_amount","pay_class"
"483","7.99","low"
"483","4.99","low"
"483","0.99","low"
"483","6.99","low"
"483","3.99","low"
"483","2.99","low"
"483","2.99","low"
"487","3.99","low"
"487","1.99","low"
"487","2.99","low"
"487","3.99","low"
"487","2.99","low"
"487","2.99","low"
"487","0.99","low"
"487","4.99","low"
"487","1.99","low"
"487","2.99","low"
"487","4.99","low"
"487","7.99","low"
"487","2.99","low"
"487","3.99","low"
"487","0.99","low"
"487","2.99","low"
"487","6.99","low"
"487","6.99","low"
"487","5.99","low"
"487","9.99","high"
"487","5.99","low"
"487","5.99","low"
"487","7.99","low"
"487","4.99","low"
"487","7.99","low"
"487","2.99","low"
"488","3.99","low"
"488","5.99","low"
"488","6.99","low"
"488","5.99","low"
"488","8.99","high"
"488","5.99","low"
"488","5.99","low"
"488","2.99","low"
"488","0.99","low"
"488","2.99","low"
"488","5.99","low"
"488","2.99","low"
"488","0.99","low"
"488","5.99","low"
"488","0.99","low"
"488","3.99","low"
"488","5.99","low"
"488","4.99","low"
"488","5.99","low"
"488","0.99","low"
"488","2.99","low"
"488","2.99","low"
"491","2.99","low"
"491","0.99","low"
"491","2.99","low"
"491","4.99","low"
"491","4.99","low"
"491","4.99","low"
"491","4.99","low"
"491","4.99","low"
"491","3.99","low"
"491","8.99","high"
"491","2.99","low"
"491","6.99","low"
"491","4.99","low"
"491","2.99","low"
"491","3.99","low"
"491","6.99","low"
"491","7.99","low"
"491","6.99","low"
"491","2.99","low"
"491","4.99","low"
"491","6.99","low"
"491","4.99","low"
"491","0.99","low"
"491","4.99","low"
"491","2.99","low"
"491","0.99","low"
"491","5.99","low"
"492","2.99","low"
"492","1.99","low"
"492","4.99","low"
"492","4.99","low"
"492","9.99","high"
"492","8.99","high"
"492","2.99","low"
"492","6.99","low"
"492","0.99","low"
"492","0.99","low"
"492","2.99","low"
"492","2.99","low"
"492","4.99","low"
"492","2.99","low"
"492","0.99","low"
"492","4.99","low"
"494","4.99","low"
"494","2.99","low"
"494","0.99","low"
"494","2.99","low"
"494","0.99","low"
"494","3.99","low"
"494","5.99","low"
"494","7.99","low"
"494","4.99","low"
"494","2.99","low"
"494","3.99","low"
"494","8.99","high"
"494","1.99","low"
"494","2.99","low"
"494","2.99","low"
"494","4.99","low"
"494","4.99","low"
"494","7.99","low"
"494","2.99","low"
"494","7.99","low"
"494","0.99","low"
"494","2.99","low"
"494","3.99","low"
"494","5.99","low"
"494","0.99","low"
"494","3.99","low"
"494","5.99","low"
"494","4.99","low"
"494","6.99","low"
"494","9.99","high"
"494","4.99","low"
"495","4.99","low"
"495","4.99","low"
"495","2.99","low"
"495","4.99","low"
"495","7.99","low"
"495","3.99","low"
"495","2.99","low"
"495","7.99","low"
"495","7.99","low"
"495","2.99","low"
"495","0.99","low"
"495","1.99","low"
"495","5.99","low"
"495","5.99","low"
"495","9.99","high"
"495","4.99","low"
"495","4.99","low"
"495","5.99","low"
"495","4.99","low"
"495","5.99","low"
"495","0.99","low"
"495","3.99","low"
"495","2.99","low"
"495","4.99","low"
"495","2.99","low"
"495","0.99","low"
"496","4.99","low"
"496","0.99","low"
"496","2.99","low"
"496","3.99","low"
"496","2.99","low"
"496","4.99","low"
"496","0.99","low"
"496","5.99","low"
"496","4.99","low"
"496","2.99","low"
"496","2.99","low"
"496","7.99","low"
"496","4.99","low"
"496","3.99","low"
"496","4.99","low"
"496","5.99","low"
"496","6.99","low"
"496","7.99","low"
"496","0.99","low"
"496","2.99","low"
"496","2.99","low"
"497","7.99","low"
"497","8.99","high"
"497","5.99","low"
"497","2.99","low"
"497","4.99","low"
"497","2.99","low"
"497","7.99","low"
"497","4.99","low"
"497","0.99","low"
"497","0.99","low"
"497","4.99","low"
"497","4.99","low"
"497","2.99","low"
"497","2.99","low"
"497","6.99","low"
"497","6.99","low"
"497","4.99","low"
"497","9.99","high"
"497","4.99","low"
"497","7.99","low"
"497","0.99","low"
"497","4.99","low"
"497","2.99","low"
"497","0.99","low"
"497","5.99","low"
"497","0.99","low"
"497","0.99","low"
"497","4.99","low"
"499","2.99","low"
"499","2.99","low"
"499","4.99","low"
"499","4.99","low"
"499","1.99","low"
"499","4.99","low"
"499","2.99","low"
"499","2.99","low"
"499","3.99","low"
"499","4.99","low"
"499","4.99","low"
"499","0.99","low"
"499","0.99","low"
"499","6.99","low"
"499","4.99","low"
"499","3.99","low"
"499","0.99","low"
"499","0.99","low"
"499","2.99","low"
"499","7.99","low"
"499","0.99","low"
"499","4.99","low"
"499","8.99","high"
"499","7.99","low"
"499","3.99","low"
"499","1.99","low"
"499","4.99","low"
"499","3.99","low"
"499","3.99","low"
"499","7.99","low"
"506","3.99","low"
"506","2.99","low"
"506","3.99","low"
"506","8.99","high"
"506","0.99","low"
"506","2.99","low"
"506","4.99","low"
"506","6.99","low"
"506","2.99","low"
"506","0.99","low"
"506","9.99","high"
"506","6.99","low"
"506","7.99","low"
"506","6.99","low"
"506","8.99","high"
"506","0.99","low"
"506","2.99","low"
"506","0.99","low"
"506","9.99","high"
"506","0.99","low"
"506","3.99","low"
"506","2.99","low"
"506","2.99","low"
"506","4.99","low"
"506","0.99","low"
"506","4.99","low"
"506","0.99","low"
"506","2.99","low"
"506","0.99","low"
"506","1.99","low"
"506","2.99","low"
"506","6.99","low"
"506","5.99","low"
"506","1.99","low"
"506","9.99","high"
"507","0.99","low"
"507","4.99","low"
"507","4.99","low"
"507","4.99","low"
"507","4.99","low"
"507","4.99","low"
"507","2.99","low"
"507","0.99","low"
"507","2.99","low"
"507","0.99","low"
"507","2.99","low"
"507","0.99","low"
"507","6.99","low"
"507","1.99","low"
"507","2.99","low"
"507","5.99","low"
"507","5.99","low"
"507","2.99","low"
"507","2.99","low"
"507","2.99","low"
"507","6.99","low"
"507","4.99","low"
"507","4.99","low"
"507","4.99","low"
"507","2.99","low"
"508","2.99","low"
"508","2.99","low"
"508","4.99","low"
"508","9.99","high"
"508","6.99","low"
"508","4.99","low"
"508","0.99","low"
"508","8.99","high"
"508","5.99","low"
"508","3.99","low"
"508","7.99","low"
"508","2.99","low"
"508","4.99","low"
"508","4.99","low"
"508","5.99","low"
"508","2.99","low"
"508","2.99","low"
"508","8.99","high"
"508","2.99","low"
"508","6.99","low"
"508","6.99","low"
"508","2.99","low"
"508","6.99","low"
"508","4.99","low"
"508","0.99","low"
"510","8.99","high"
"510","5.99","low"
"510","4.99","low"
"510","5.99","low"
"510","0.99","low"
"510","0.99","low"
"510","8.99","high"
"510","0.99","low"
"510","0.99","low"
"510","8.99","high"
"510","5.99","low"
"510","2.99","low"
"510","4.99","low"
"510","4.99","low"
"510","1.99","low"
"510","2.99","low"
"510","8.99","high"
"510","9.99","high"
"510","3.99","low"
"510","4.99","low"
"510","0.99","low"
"510","7.99","low"
"510","4.99","low"
"510","0.99","low"
"510","2.99","low"
"510","4.99","low"
"513","4.99","low"
"513","2.99","low"
"513","7.99","low"
"513","1.99","low"
"513","0.99","low"
"513","2.99","low"
"513","4.99","low"
"513","4.99","low"
"513","7.99","low"
"513","4.99","low"
"513","0.99","low"
"513","4.99","low"
"513","4.99","low"
"513","9.99","high"
"513","5.99","low"
"513","2.99","low"
"513","3.99","low"
"513","2.99","low"
"513","2.99","low"
"513","3.99","low"
"513","3.99","low"
"513","5.99","low"
"513","2.99","low"
"513","4.99","low"
"513","5.99","low"
"513","4.99","low"
"513","7.99","low"
"513","4.99","low"
"513","4.99","low"
"513","6.99","low"
"513","5.99","low"
"514","4.99","low"
"514","4.99","low"
"514","3.99","low"
"514","0.99","low"
"514","0.99","low"
"514","2.99","low"
"514","0.99","low"
"514","5.99","low"
"514","2.99","low"
"514","4.99","low"
"514","3.99","low"
"514","1.99","low"
"514","4.99","low"
"514","4.99","low"
"514","4.99","low"
"514","0.99","low"
"514","2.99","low"
"514","3.99","low"
"514","0.99","low"
"514","1.99","low"
"514","2.99","low"
"514","5.99","low"
"516","3.99","low"
"516","1.99","low"
"516","4.99","low"
"516","1.99","low"
"516","10.99","high"
"516","0.99","low"
"516","0.99","low"
"516","2.99","low"
"516","3.99","low"
"516","6.99","low"
"516","6.99","low"
"516","4.99","low"
"516","4.99","low"
"516","4.99","low"
"516","5.99","low"
"516","2.99","low"
"516","4.99","low"
"516","0.99","low"
"516","1.99","low"
"516","1.99","low"
"516","8.99","high"
"516","0.99","low"
"516","0.99","low"
"516","0.99","low"
"516","5.98","low"
"516","0.00","low"
"517","4.99","low"
"517","4.99","low"
"517","8.99","high"
"517","4.99","low"
"517","2.99","low"
"517","0.99","low"
"517","2.99","low"
"517","4.99","low"
"517","4.99","low"
"517","4.99","low"
"517","0.99","low"
"517","2.99","low"
"517","7.99","low"
"517","5.99","low"
"517","4.99","low"
"517","0.99","low"
"517","3.99","low"
"517","4.99","low"
"517","4.99","low"
"517","4.99","low"
"517","3.99","low"
"517","0.99","low"
"517","0.99","low"
"517","4.99","low"
"517","5.99","low"
"519","3.99","low"
"519","2.99","low"
"519","8.99","high"
"519","5.99","low"
"519","0.99","low"
"519","2.99","low"
"519","0.99","low"
"519","5.99","low"
"519","0.99","low"
"519","3.99","low"
"519","6.99","low"
"519","4.99","low"
"519","7.99","low"
"519","0.99","low"
"519","7.99","low"
"519","0.99","low"
"519","5.99","low"
"519","4.99","low"
"519","7.99","low"
"519","2.99","low"
"519","7.99","low"
"519","2.99","low"
"519","2.99","low"
"520","6.99","low"
"520","0.99","low"
"520","6.99","low"
"520","4.99","low"
"520","4.99","low"
"520","7.99","low"
"520","2.99","low"
"520","4.99","low"
"520","10.99","high"
"520","3.99","low"
"520","2.99","low"
"520","5.99","low"
"520","4.99","low"
"520","0.99","low"
"520","2.99","low"
"520","2.99","low"
"520","2.99","low"
"520","0.99","low"
"520","4.99","low"
"520","0.99","low"
"520","4.99","low"
"520","5.99","low"
"520","5.99","low"
"520","0.99","low"
"520","2.99","low"
"520","2.99","low"
"520","5.99","low"
"520","4.99","low"
"520","0.99","low"
"520","0.99","low"
"520","2.99","low"
"520","7.99","low"
"521","0.99","low"
"521","0.99","low"
"521","0.99","low"
"521","2.99","low"
"521","2.99","low"
"521","4.99","low"
"521","6.99","low"
"521","0.99","low"
"521","1.99","low"
"521","7.99","low"
"521","1.99","low"
"521","2.99","low"
"521","2.99","low"
"521","3.99","low"
"521","4.99","low"
"521","4.99","low"
"521","2.99","low"
"521","0.99","low"
"521","3.99","low"
"521","5.99","low"
"521","4.99","low"
"521","2.99","low"
"521","4.99","low"
"522","5.99","low"
"522","3.99","low"
"522","8.99","high"
"522","2.99","low"
"522","0.99","low"
"522","0.99","low"
"522","4.99","low"
"522","9.99","high"
"522","4.99","low"
"522","6.99","low"
"522","6.99","low"
"522","4.99","low"
"522","0.99","low"
"522","4.99","low"
"522","2.99","low"
"522","4.99","low"
"522","6.99","low"
"522","2.99","low"
"522","7.99","low"
"522","7.99","low"
"522","4.99","low"
"522","5.99","low"
"522","5.99","low"
"522","0.99","low"
"522","3.99","low"
"522","7.99","low"
"522","5.99","low"
"522","2.99","low"
"522","1.99","low"
"522","6.99","low"
"522","6.99","low"
"522","2.99","low"
"522","6.99","low"
"525","5.99","low"
"525","2.99","low"
"525","6.99","low"
"525","2.99","low"
"525","7.99","low"
"525","6.99","low"
"525","1.99","low"
"525","4.99","low"
"525","4.99","low"
"525","0.99","low"
"525","4.99","low"
"525","5.99","low"
"525","0.99","low"
"525","2.99","low"
"525","2.99","low"
"525","1.99","low"
"525","0.99","low"
"525","3.99","low"
"525","2.99","low"
"526","4.99","low"
"526","4.99","low"
"526","2.99","low"
"526","4.99","low"
"526","0.99","low"
"526","7.99","low"
"526","2.99","low"
"526","2.99","low"
"526","4.99","low"
"526","2.99","low"
"526","6.99","low"
"526","6.99","low"
"526","1.99","low"
"526","5.99","low"
"526","6.99","low"
"526","2.99","low"
"526","3.99","low"
"526","7.99","low"
"526","4.99","low"
"526","2.99","low"
"526","3.99","low"
"526","7.99","low"
"526","0.99","low"
"526","1.99","low"
"526","5.99","low"
"526","2.99","low"
"526","4.99","low"
"526","4.99","low"
"526","2.99","low"
"526","6.99","low"
"526","4.99","low"
"526","2.99","low"
"526","4.99","low"
"526","10.99","high"
"526","2.99","low"
"526","4.99","low"
"526","0.99","low"
"526","8.99","high"
"526","0.99","low"
"526","8.99","high"
"526","6.99","low"
"526","7.99","low"
"526","2.99","low"
"526","4.99","low"
"526","9.99","high"
"529","2.99","low"
"529","1.99","low"
"529","0.99","low"
"529","0.99","low"
"529","0.99","low"
"529","0.99","low"
"529","5.99","low"
"529","0.99","low"
"529","4.99","low"
"529","6.99","low"
"529","5.99","low"
"529","7.99","low"
"529","3.99","low"
"529","2.99","low"
"529","5.99","low"
"529","4.99","low"
"529","0.99","low"
"529","10.99","high"
"529","2.99","low"
"529","2.99","low"
"529","3.99","low"
"529","4.99","low"
"529","3.99","low"
"529","2.99","low"
"529","9.99","high"
"529","4.99","low"
"529","0.99","low"
"529","5.99","low"
"529","2.99","low"
"530","0.99","low"
"530","1.99","low"
"530","0.99","low"
"530","2.99","low"
"530","2.99","low"
"530","4.99","low"
"530","0.99","low"
"530","3.99","low"
"530","1.99","low"
"530","4.99","low"
"530","4.99","low"
"530","0.99","low"
"530","4.99","low"
"530","3.99","low"
"530","4.99","low"
"530","0.99","low"
"530","4.99","low"
"530","2.99","low"
"530","4.99","low"
"530","5.99","low"
"530","5.99","low"
"530","0.99","low"
"530","2.99","low"
"531","4.99","low"
"531","2.99","low"
"531","2.99","low"
"531","5.99","low"
"531","5.99","low"
"531","0.99","low"
"531","4.99","low"
"531","4.99","low"
"531","4.99","low"
"531","2.99","low"
"531","6.99","low"
"531","2.99","low"
"531","6.99","low"
"531","5.99","low"
"531","4.99","low"
"531","0.99","low"
"531","4.99","low"
"531","4.99","low"
"531","5.99","low"
"531","4.99","low"
"531","10.99","high"
"531","2.99","low"
"531","2.99","low"
"531","8.99","high"
"531","0.99","low"
"532","2.99","low"
"532","4.99","low"
"532","3.99","low"
"532","2.99","low"
"532","4.99","low"
"532","2.99","low"
"532","7.99","low"
"532","4.99","low"
"532","8.99","high"
"532","2.99","low"
"532","7.99","low"
"532","4.99","low"
"532","3.99","low"
"532","4.99","low"
"532","2.99","low"
"532","5.99","low"
"532","2.99","low"
"532","6.99","low"
"532","5.99","low"
"532","5.99","low"
"532","2.99","low"
"532","4.99","low"
"532","3.99","low"
"532","5.99","low"
"532","4.99","low"
"532","8.99","high"
"532","4.99","low"
"532","4.99","low"
"532","0.99","low"
"532","1.99","low"
"532","5.99","low"
"532","0.99","low"
"536","0.99","low"
"536","6.99","low"
"536","4.99","low"
"536","2.99","low"
"536","2.99","low"
"536","4.99","low"
"536","0.99","low"
"536","2.99","low"
"536","0.99","low"
"536","5.99","low"
"536","4.99","low"
"536","4.99","low"
"536","4.99","low"
"536","2.99","low"
"536","8.99","high"
"536","4.99","low"
"536","3.99","low"
"536","6.99","low"
"536","2.99","low"
"536","4.99","low"
"536","8.99","high"
"536","4.99","low"
"536","7.99","low"
"536","8.99","high"
"536","0.99","low"
"537","4.99","low"
"537","2.99","low"
"537","2.99","low"
"537","8.99","high"
"537","8.99","high"
"537","0.99","low"
"537","0.99","low"
"537","2.99","low"
"537","5.99","low"
"537","2.99","low"
"537","4.99","low"
"537","0.99","low"
"537","2.99","low"
"537","4.99","low"
"537","4.99","low"
"537","4.99","low"
"537","2.99","low"
"537","4.99","low"
"537","4.99","low"
"537","4.99","low"
"537","0.99","low"
"537","0.99","low"
"537","2.99","low"
"537","8.99","high"
"537","4.99","low"
"538","2.99","low"
"538","4.99","low"
"538","5.99","low"
"538","4.99","low"
"538","4.99","low"
"538","2.99","low"
"538","4.99","low"
"538","8.99","high"
"538","4.99","low"
"538","2.99","low"
"538","2.99","low"
"538","2.99","low"
"538","0.99","low"
"538","0.99","low"
"538","0.99","low"
"538","0.99","low"
"538","0.99","low"
"538","4.99","low"
"538","4.99","low"
"538","8.99","high"
"538","3.99","low"
"538","5.99","low"
"538","4.99","low"
"538","5.99","low"
"538","1.99","low"
"538","4.99","low"
"538","2.99","low"
"538","0.99","low"
"538","6.99","low"
"541","7.99","low"
"541","4.99","low"
"541","2.99","low"
"541","6.99","low"
"541","2.99","low"
"541","4.99","low"
"541","7.99","low"
"541","2.99","low"
"541","8.99","high"
"541","4.99","low"
"541","0.99","low"
"541","5.99","low"
"541","0.99","low"
"541","4.99","low"
"541","4.99","low"
"541","7.99","low"
"541","4.99","low"
"541","0.99","low"
"541","6.99","low"
"541","4.99","low"
"541","3.99","low"
"541","1.99","low"
"541","0.99","low"
"541","1.99","low"
"542","4.99","low"
"542","4.99","low"
"542","4.99","low"
"542","10.99","high"
"542","0.99","low"
"542","6.99","low"
"542","5.99","low"
"542","5.99","low"
"542","9.99","high"
"542","8.99","high"
"542","4.99","low"
"542","3.99","low"
"542","4.99","low"
"542","0.99","low"
"542","2.99","low"
"542","0.99","low"
"542","0.99","low"
"542","9.99","high"
"544","2.99","low"
"544","2.99","low"
"544","1.99","low"
"544","10.99","high"
"544","0.99","low"
"544","2.99","low"
"544","0.99","low"
"544","2.99","low"
"544","6.99","low"
"544","2.99","low"
"544","5.99","low"
"544","9.99","high"
"544","0.99","low"
"544","3.99","low"
"544","2.99","low"
"544","3.99","low"
"544","4.99","low"
"544","4.99","low"
"544","8.99","high"
"544","2.99","low"
"544","6.99","low"
"544","4.99","low"
"545","0.99","low"
"545","3.99","low"
"545","2.99","low"
"545","8.99","high"
"545","5.99","low"
"545","5.99","low"
"545","0.99","low"
"545","5.99","low"
"545","3.99","low"
"545","2.99","low"
"545","2.99","low"
"545","4.99","low"
"545","2.99","low"
"545","2.99","low"
"545","4.99","low"
"545","2.99","low"
"545","10.99","high"
"545","2.99","low"
"545","4.99","low"
"545","0.99","low"
"545","4.99","low"
"550","7.99","low"
"550","6.99","low"
"550","3.99","low"
"550","4.99","low"
"550","2.99","low"
"550","9.99","high"
"550","10.99","high"
"550","4.99","low"
"550","4.99","low"
"550","2.99","low"
"550","0.99","low"
"550","2.99","low"
"550","6.99","low"
"550","2.99","low"
"550","8.99","high"
"550","2.99","low"
"550","0.99","low"
"550","4.99","low"
"550","2.99","low"
"550","0.99","low"
"550","4.99","low"
"550","2.99","low"
"550","4.99","low"
"550","10.99","high"
"550","2.99","low"
"550","4.99","low"
"550","6.99","low"
"550","4.99","low"
"550","9.99","high"
"550","0.99","low"
"550","4.99","low"
"550","2.99","low"
"551","7.99","low"
"551","2.99","low"
"551","0.99","low"
"551","4.99","low"
"551","3.99","low"
"551","4.99","low"
"551","3.99","low"
"551","5.99","low"
"551","1.99","low"
"551","0.99","low"
"551","0.99","low"
"551","9.99","high"
"551","0.99","low"
"551","2.99","low"
"551","4.99","low"
"551","0.99","low"
"551","2.99","low"
"551","4.99","low"
"551","0.99","low"
"551","3.99","low"
"551","0.99","low"
"551","4.99","low"
"551","2.99","low"
"551","2.99","low"
"551","4.99","low"
"551","6.99","low"
"552","0.99","low"
"552","0.99","low"
"552","4.99","low"
"552","6.99","low"
"552","7.99","low"
"552","4.99","low"
"552","2.99","low"
"552","2.99","low"
